PARENT DMA ENV, PARENT DMA TYPE, PARENT NAME, PARENT DMA VERSION, PARENT PLM TYPE, PARENT PLM NAME, PARENT PLM REVISION, CHILD DMA ENV, CHILD DMA TYPE, CHILD NAME, CHILD DMA VERSION, CHILD PLM TYPE, CHILD PLM NAME, CHILD PLM REVISION
DEFINITN,ASSEMBLY,AK00002600895,'--B,VPMReference,DEFINITN+AK00002600895+,B.1,DEFINITN,ASSEMBLY,AK00002600901,'--B,VPMReference,DEFINITN+AK00002600901+,B.1,2/9/2026 5:03:21 PM,2/17/2026 8:26:47 AM
DEFINITN,ASSEMBLY,AK00002600901,'--B,VPMReference,DEFINITN+AK00002600901+,B.1,DEFINITN,DITTO ASSY,AKD0002590083,'--A,VPMReference,DEFINITN+AKD0002590083+,A.1,2/9/2026 5:03:21 PM,2/17/2026 8:26:48 AM
DEFINITN,DITTO ASSY,AKD0002590083,'--A,VPMReference,DEFINITN+AKD0002590083+,A.1,COMMERCE,BOUGHT,DTR0000550274,'--A,VPMReference,COMMERCE+DTR0000550274+,A.1,2/9/2026 4:59:30 PM,2/17/2026 8:26:42 AM
COMMERCE,BOUGHT,DTR0000550274,'--A,VPMReference,COMMERCE+DTR0000550274+,A.1,DESIGN,MASTER,DTR0000550274,'--B,VPMReference,DESIGN+DTR0000550274+2,B.1,2/9/2026 4:59:33 PM,2/17/2026 8:26:42 AM
DESIGN,MASTER,DTR0000550274,'--B,VPMReference,DESIGN+DTR0000550274+2,B.1,NO_LINKS
DEFINITN,DITTO ASSY,AKD0002590083,'--A,VPMReference,DEFINITN+AKD0002590083+,A.1,COMMERCE,BOUGHT,DTR0000549954,'--A,VPMReference,COMMERCE+DTR0000549954+,A.1,2/9/2026 4:59:30 PM,2/17/2026 8:26:48 AM
COMMERCE,BOUGHT,DTR0000549954,'--A,VPMReference,COMMERCE+DTR0000549954+,A.1,DESIGN,MASTER,DTR0000549954,'--A,VPMReference,DESIGN+DTR0000549954+0,A.1,2/9/2026 4:59:31 PM,2/17/2026 8:26:48 AM
DESIGN,MASTER,DTR0000549954,'--A,VPMReference,DESIGN+DTR0000549954+0,A.1,NO_LINKS
DEFINITN,ASSEMBLY,AK00002600901,'--B,VPMReference,DEFINITN+AK00002600901+,B.1,DEFINITN,DITTO ASSY,AKD0002590084,'--A,VPMReference,DEFINITN+AKD0002590084+,A.1,2/9/2026 5:03:21 PM,2/17/2026 8:26:48 AM
DEFINITN,DITTO ASSY,AKD0002590084,'--A,VPMReference,DEFINITN+AKD0002590084+,A.1,COMMERCE,BOUGHT,DTR0000102026,'--A,VPMReference,COMMERCE+DTR0000102026+,A.1,2/9/2026 4:59:30 PM,2/17/2026 8:26:48 AM
COMMERCE,BOUGHT,DTR0000102026,'--A,VPMReference,COMMERCE+DTR0000102026+,A.1,DESIGN,MASTER,DTR0000102026,'--B,VPMReference,DESIGN+DTR0000102026+2,B.1,2/9/2026 4:59:32 PM,2/17/2026 8:26:48 AM
DESIGN,MASTER,DTR0000102026,'--B,VPMReference,DESIGN+DTR0000102026+2,B.1,NO_LINKS
COMMERCE,BOUGHT,DTR0000102026,'--A,VPMReference,COMMERCE+DTR0000102026+,A.1,DESIGN,MASTER,DTR0000102026,'--A,VPMReference,DESIGN+DTR0000102026+0,A.1,2/9/2026 4:59:33 PM,2/17/2026 8:26:48 AM
DESIGN,MASTER,DTR0000102026,'--A,VPMReference,DESIGN+DTR0000102026+0,A.1,NO_LINKS
DEFINITN,DITTO ASSY,AKD0002590084,'--A,VPMReference,DEFINITN+AKD0002590084+,A.1,COMMERCE,BOUGHT,DTR0000519809,'--A,VPMReference,COMMERCE+DTR0000519809+,A.1,2/9/2026 4:59:30 PM,2/17/2026 8:26:48 AM
COMMERCE,BOUGHT,DTR0000519809,'--A,VPMReference,COMMERCE+DTR0000519809+,A.1,DESIGN,MASTER,DTR0000519809,'--B,VPMReference,DESIGN+DTR0000519809+2,B.1,2/9/2026 4:59:31 PM,2/17/2026 8:26:48 AM
DESIGN,MASTER,DTR0000519809,'--B,VPMReference,DESIGN+DTR0000519809+2,B.1,NO_LINKS
COMMERCE,BOUGHT,DTR0000519809,'--A,VPMReference,COMMERCE+DTR0000519809+,A.1,DESIGN,MASTER,DTR0000519809,'--A,VPMReference,DESIGN+DTR0000519809+0,A.1,2/9/2026 4:59:31 PM,2/17/2026 8:26:48 AM
DESIGN,MASTER,DTR0000519809,'--A,VPMReference,DESIGN+DTR0000519809+0,A.1,NO_LINKS
DEFINITN,DITTO ASSY,AKD0002590084,'--A,VPMReference,DEFINITN+AKD0002590084+,A.1,COMMERCE,BOUGHT,DTR0000029140,'--A,VPMReference,COMMERCE+DTR0000029140+,A.1,3/21/2023 12:50:09 PM,2/17/2026 8:26:48 AM
COMMERCE,BOUGHT,DTR0000029140,'--A,VPMReference,COMMERCE+DTR0000029140+,A.1,NO_LINKS
DEFINITN,DITTO ASSY,AKD0002590084,'--A,VPMReference,DEFINITN+AKD0002590084+,A.1,COMMERCE,BOUGHT,DTR0000426091,'--A,VPMReference,COMMERCE+DTR0000426091+,A.1,4/5/2024 9:50:01 AM,2/17/2026 8:26:48 AM
COMMERCE,BOUGHT,DTR0000426091,'--A,VPMReference,COMMERCE+DTR0000426091+,A.1,DESIGN,MASTER,DTR0000426091,'--A,VPMReference,DESIGN+DTR0000426091+0,A.1,4/5/2024 9:50:12 AM,2/17/2026 8:26:48 AM
DESIGN,MASTER,DTR0000426091,'--A,VPMReference,DESIGN+DTR0000426091+0,A.1,NO_LINKS
DEFINITN,ASSEMBLY,AK00002600901,'--B,VPMReference,DEFINITN+AK00002600901+,B.1,DEFINITN,DITTO ASSY,AKD0002590086,'--B,VPMReference,DEFINITN+AKD0002590086+,B.1,2/9/2026 5:03:21 PM,2/17/2026 8:26:48 AM
DEFINITN,DITTO ASSY,AKD0002590086,'--B,VPMReference,DEFINITN+AKD0002590086+,B.1,COMMERCE,BOUGHT,DTR0000265009,'--A,VPMReference,COMMERCE+DTR0000265009+,A.1,9/14/2023 10:09:25 AM,2/17/2026 8:26:33 AM
COMMERCE,BOUGHT,DTR0000265009,'--A,VPMReference,COMMERCE+DTR0000265009+,A.1,DESIGN,MASTER,DTR0000265009,'--B,VPMReference,DESIGN+DTR0000265009+2,B.1,9/14/2023 10:11:23 AM,2/17/2026 8:26:33 AM
DESIGN,MASTER,DTR0000265009,'--B,VPMReference,DESIGN+DTR0000265009+2,B.1,NO_LINKS
COMMERCE,BOUGHT,DTR0000265009,'--A,VPMReference,COMMERCE+DTR0000265009+,A.1,DESIGN,MASTER,DTR0000265009,'--C,VPMReference,DESIGN+DTR0000265009+2,C.1,5/16/2022 11:20:07 PM,2/17/2026 8:26:33 AM
DESIGN,MASTER,DTR0000265009,'--C,VPMReference,DESIGN+DTR0000265009+2,C.1,NO_LINKS
COMMERCE,BOUGHT,DTR0000265009,'--A,VPMReference,COMMERCE+DTR0000265009+,A.1,DESIGN,MASTER,DTR0000265009,'--D,VPMReference,DESIGN+DTR0000265009+2,D.1,9/14/2023 10:11:23 AM,2/17/2026 8:26:33 AM
DESIGN,MASTER,DTR0000265009,'--D,VPMReference,DESIGN+DTR0000265009+2,D.1,NO_LINKS
COMMERCE,BOUGHT,DTR0000265009,'--A,VPMReference,COMMERCE+DTR0000265009+,A.1,DESIGN,MASTER,DTR0000265009,'--A,VPMReference,DESIGN+DTR0000265009+0,A.1,9/14/2023 10:11:24 AM,2/17/2026 8:26:33 AM
DESIGN,MASTER,DTR0000265009,'--A,VPMReference,DESIGN+DTR0000265009+0,A.1,NO_LINKS
DEFINITN,DITTO ASSY,AKD0002590086,'--B,VPMReference,DEFINITN+AKD0002590086+,B.1,COMMERCE,BOUGHT,DTR0009909559,'--A,VPMReference,COMMERCE+DTR0009909559+,A.1,3/21/2023 2:08:55 PM,2/17/2026 8:26:33 AM
COMMERCE,BOUGHT,DTR0009909559,'--A,VPMReference,COMMERCE+DTR0009909559+,A.1,DESIGN,MASTER,DTR0009909559,'--A,VPMReference,DESIGN+DTR0009909559+0,A.1,3/21/2023 2:08:58 PM,2/17/2026 8:26:33 AM
DESIGN,MASTER,DTR0009909559,'--A,VPMReference,DESIGN+DTR0009909559+0,A.1,NO_LINKS
